Price,District,Ward,Time,Area
2.5 triệu/tháng, Quận Đống Đa, Phường Láng Hạ,22/06/2017, 20m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Giáp Bát,21/06/2017, 38m2
2 triệu/tháng, Quận Đống Đa, Phường Kim Liên,21/06/2017, 15m2
3.5 triệu/tháng, Quận Hai Bà Trưng, Phường Trương Định,18/06/2017, 32m2
3 triệu/tháng, Quận Thanh Xuân, Phường Hạ Đình,6/6/2017, 30m2
2.7 triệu/tháng, Quận Đống Đa, Phường Hàng Bột,6/6/2017, 18m2
800.000 đồng/tháng, Quận Thanh Xuân, Phường Khương Đình,6/6/2017, 25m2
2 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Số nhà 27 - Ngõ 63/212/14 Đường Lê Đức Thọ,25/05/2017, 16m2
400.000 đồng/tháng, Quận Hà Đông, Phường Hà Cầu,25/05/2017, 12m2
3 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng Hậu,25/05/2017, 20m2
1.5 triệu/tháng, Quận Hai Bà Trưng, P.Thanh Lương),24/05/2017, 15m2
2.2 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,24/05/2017, 25m2
2.3 triệu/tháng, Quận Hoàng Mai, Phường Mai Động,23/05/2017, 20m2
1.5 triệu/tháng, Quận Hoàng Mai, Phường Thanh Trì,23/05/2017, 20m2
1.3 triệu/tháng, Quận Tây Hồ, Phường Phú Thượng,23/05/2017, 28m2
2.2 triệu/tháng, quận Thanh Xuân, Thanh Xuân Bắc,22/05/2017, 20m2
2.2 triệu/tháng, Quận Hoàng Mai, Phường Lĩnh Nam,22/05/2017, 30m2
1 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,22/05/2017, 65m2
1.7 triệu/tháng, Quận Hoàng Mai, Phường Định Công,21/05/2017, 20m2
1.4 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,20/05/2017, 13m2
3 triệu/tháng, Quận Thanh Xuân, Phường Thanh Xuân Nam,20/05/2017, 28m2
1.5 triệu/tháng, Quận Hà Đông, Phường Phúc La,20/05/2017, 15m2
2 triệu/tháng, Huyện Từ Liêm, Phường Cổ Nhuế 2,19/05/2017, 30m2
1.3 triệu/tháng, Quận Hoàng Mai, Phường Định Công,18/05/2017, 12m2
2 triệu/tháng, Quận Đống Đa, Phường Thổ Quan,18/05/2017, 12m2
2 triệu/tháng, Quận Hoàng Mai, Phường Tương Mai,18/05/2017, 18m2
2.6 triệu/tháng, Quận Đống Đa, Phường Trung Tự,17/05/2017, 18m2
2.4 triệu/tháng, Huyện Từ Liêm, Phường Cổ Nhuế 2,15/05/2017, 26m2
2.4 triệu/tháng, Quận Ba Đình,Địa chỉ: Kim Mã,3/5/2017, 20m2
1.5 triệu/tháng, Quận Ba Đình, Phường Giảng Võ,3/5/2017, 16m2
4.5 triệu/tháng, Quận Đống Đa, Phường Phương Mai,28/04/2017, 60m2
1.7 triệu/tháng, Huyện Từ Liêm, Phú Diễn,28/04/2017, 25m2
2 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,27/04/2017, 30m2
3.5 triệu/tháng, Quận Ba Đình, Phường Phúc Xá,26/04/2017, 20m2
1.5 triệu/tháng, Quận Hà Đông, Phường Dương Nội,25/04/2017, 17m2
1.8 triệu/tháng, Quận Hai Bà Trưng, Phường Vĩnh Tuy,23/04/2017, 20m2
1.8 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,20/04/2017, 15m2
2.5 triệu/tháng, Quận Hai Bà Trưng,Địa chỉ: Số Nhà 64 Ngõ Trại Cá Phường Trương Định,20/04/2017, 38m2
1.7 triệu/tháng, Quận Thanh Xuân, Phường Nhân Chính,20/04/2017, 17m2
1.8 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,18/04/2017, 15m2
1.2 triệu/tháng, Quận Thanh Xuân, Phường Nhân Chính,17/04/2017, 12m2
3 triệu/tháng, Quận Hoàng Mai, Phường Tương Mai,16/04/2017, 25m2
3 triệu/tháng, Quận Đống Đa, Phường Phương Mai,16/04/2017, 35m2
2 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,16/04/2017, 17m2
Thỏa thuận, Quận Thanh Xuân, Phường Thanh Xuân Bắc,16/04/2017, 30m2
800.000 đồng/tháng, Quận Hà Đông, Phường Phúc La,15/04/2017, 12m2
3.7 triệu/tháng, Quận Đống Đa, Phường Phương Liên,15/04/2017, 35m2
3.5 triệu/tháng, Quận Ba Đình, Phường Phúc Xá,15/04/2017, 20m2
Thỏa thuận, Quận Thanh Xuân, Phường Hạ Đình,15/04/2017, 24m2
2.6 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng Hậu,14/04/2017, 25m2
2.6 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,14/04/2017, 25m2
1.8 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,12/4/2017, 15m2
1.7 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Đằng,12/4/2017, 20m2
1.4 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,11/4/2017, 13m2
1.5 triệu/tháng, Quận Hà Đông,Địa chỉ: Phường Mỗ Lao,11/4/2017, 20m2
2.2 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,11/4/2017, 22m2
3.1 triệu/tháng, Quận Thanh Xuân, Phường Thanh Xuân Trung,11/4/2017, 20m2
2.5 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Đằng,11/4/2017, 12m2
1.8 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,10/4/2017, 15m2
1.8 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,9/4/2017, 15m2
3.1 triệu/tháng, Thanh Xuân,Địa chỉ: CCMN NeraHome - 26 ngõ 1B Đh Hà Nội,9/4/2017, 20m2
3 triệu/tháng, Quận Cầu Giấy,Địa chỉ: 56 Doãn Kế Thiện,9/4/2017, 35m2
1 triệu/tháng, Huyện Đông Anh, Xã Đại Mạch,6/4/2017, 18m2
1.8 triệu/tháng, Quận Đống Đa, Đường Láng,6/4/2017, 15m2
1.8 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,6/4/2017, 15m2
2 triệu/tháng, Huyện Từ Liêm,Địa chỉ: Phường Phúc Diễn,6/4/2017, 20m2
2.8 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,5/4/2017, 22m2
Thỏa thuận, Quận Hoàng Mai, Phường Tương Mai,5/4/2017, 30m2
3 triệu/tháng, Quận Hoàng Mai, Phường Vĩnh Hưng,4/4/2017, 50m2
2.3 triệu/tháng, Quận Thanh Xuân, Phường Nhân Chính,3/4/2017, 25m2
2 triệu/tháng, Quận Hoàng Mai, Phường Đại Kim,2/4/2017, 30m2
2 triệu/tháng, Quận Đống Đa, Phường Phương Liên,2/4/2017, 18m2
1.4 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,1/4/2017, 12m2
1.2 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,1/4/2017, 40m2
2.2 triệu/tháng, Quận Ba Đình, Phường Ngọc Khánh,1/4/2017, 25m2
6 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,29/03/2017, 50m2
1.9 triệu/tháng, Quận Hoàng Mai, Phường Tương Mai,25/03/2017, 19m2
2.2 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,24/03/2017, 20m2
800.000 đồng/tháng, Quận Hà Đông, Phường Phúc La,24/03/2017, 12m2
2.6 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,23/03/2017, 25m2
Thỏa thuận, Quận Hoàn Kiếm, Phường Cửa Nam,23/03/2017, 35m2
2.6 triệu/tháng, Quận Thanh Xuân, Phường Thanh Xuân Nam,21/03/2017, 20m2
2 triệu/tháng, Quận Hoàng Mai, Phường Đại Kim,17/03/2017, 35m2
2.8 triệu/tháng, Quận Ba Đình, Phường Kim Mã,14/03/2017, 20m2
2.5 triệu/tháng, Quận Đống Đa,Địa chỉ: 554 Trường Chinh,13/03/2017, 20m2
2 triệu/tháng, Quận Hai Bà Trưng, Phường Thanh Lương,11/3/2017, 18m2
Thỏa thuận, Quận Hai Bà Trưng, Vân Hồ 2,11/3/2017, 10m2
2 triệu/tháng, Quận Hai Bà Trưng, Phường Phạm Đình Hổ,7/3/2017, 20m2
500.000 đồng/tháng, Huyện Hoài Đức, Xã Đức Thượng,6/3/2017, 16m2
2.8 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,6/3/2017, 25m2
Thỏa thuận, Quận Đống Đa, Phường Cát Linh,16/02/2017, 35m2
1.5 triệu/tháng, Quận Ba Đình, Phường Cống Vị,16/02/2017, 12m2
1.5 triệu/tháng, Quận Hoàng Mai, Phường Định Công,14/02/2017, 18m2
2.5 triệu/tháng, Quận Hà Đông, Phường Nguyễn Trãi,12/2/2017, 20m2
3.2 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,20/12/2016, 18m2
2 triệu/tháng, Quận Đống Đa, Phường Thổ Quan,18/12/2016, 20m2
1 triệu/tháng, Quận Hoàng Mai, Phường Đại Kim,17/12/2016, 10m2
2 triệu/tháng, Quận Thanh Xuân, Phường Hạ Đình,3/12/2016, 25m2
2.5 triệu/tháng, Quận Thanh Xuân, Phường Hạ Đình,3/12/2016, 25m2
2.5 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,3/12/2016, 25m2
3.5 triệu/tháng, Quận Thanh Xuân, Phường Khương Mai,3/12/2016, 35m2
1 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,3/12/2016, 12m2
300.000 đồng/tháng, Huyện Sóc Sơn, Xã Phú Cường,2/12/2016, 22m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Định Công,30/11/2016, 30m2
1.2 triệu/tháng, Quận Hà Đông, Phường Phú La,30/11/2016, 20m2
2 triệu/tháng, Quận Tây Hồ, Phường Tứ Liên,30/11/2016, 22m2
2.5 triệu/tháng, Quận Tây Hồ, Phường Nhật Tân,29/11/2016, 25m2
3 triệu/tháng, Quận Hai Bà Trưng, Minh Khai,29/11/2016, 30m2
Thỏa thuận, Quận Đống Đa, Phường Phương Mai,29/11/2016, 25m2
3.3 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,17/11/2016, 25m2
3 triệu/tháng, Quận Đống Đa,Địa chỉ: Số 11 ngõ 252/53 Tây sơn,14/11/2016, 30m2
2.5 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,14/11/2016, 26m2
1.6 triệu/tháng, Quận Thanh Xuân, Phường Nhân Chính,12/11/2016, 14m2
Thỏa thuận, Quận Hà Đông, Phường Nguyễn Trãi,11/11/2016, 20m2
3.2 triệu/tháng, Quận Đống Đa, Phường Trung Liệt,2/11/2016, 30m2
1.5 triệu/tháng, Quận Đống Đa, Phường Ô Chợ Dừa,2/11/2016, 15m2
2.6 triệu/tháng, Quận Ba Đình, Phường Kim Mã,1/11/2016, 20m2
2.3 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,1/11/2016, 20m2
5 triệu/tháng, Quận Thanh Xuân, Phường Thanh Xuân Nam,31/10/2016, 70m2
4 triệu/tháng, Quận Thanh Xuân, Phường Thanh Xuân Nam,31/10/2016, 40m2
1.8 triệu/tháng, Quận Thanh Xuân, Phường Thanh Xuân Nam,20/10/2016, 22m2
2.7 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Mai,20/10/2016, 15m2
2.5 triệu/tháng, Quận Hà Đông, Phường Mỗ Lao,20/10/2016, 20m2
Thỏa thuận, Quận Cầu Giấy, Phường Mai Dịch,19/10/2016, 20m2
2 triệu/tháng, Quận Hoàng Mai,Địa chỉ: Đại Kim,17/10/2016, 20m2
1.3 triệu/tháng, Quận Hà Đông, Phường Phú Lãm,16/10/2016, 20m2
2.3 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,16/10/2016, 25m2
1.3 triệu/tháng, Quận Hà Đông, Phường Phú Lãm,15/10/2016, 20m2
2.7 triệu/tháng, Quận Đống Đa,Địa chỉ: Phường Phương Liên,11/10/2016, 20m2
1.5 triệu/tháng, Quận Thanh Xuân, Phường Khương Trung,10/10/2016, 20m2
Thỏa thuận, Quận Đống Đa, Phường Văn Miếu,10/10/2016, 30m2
2.6 triệu/tháng, Quận Thanh Xuân,Địa chỉ: 262 Nguyễn Trãi,9/10/2016, 30m2
1.1 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng Hậu,8/10/2016, 11m2
1.5 triệu/tháng, Quận Hai Bà Trưng, Phường Quỳnh Lôi,7/10/2016, 12m2
1.2 triệu/tháng, Quận Đống Đa, Phường Văn Miếu,28/09/2016, 15m2
3.8 triệu/tháng, Quận Đống Đa, Phường Ngã Tư Sở,28/09/2016, 90m2
2.9 triệu/tháng, Quận Đống Đa, Phường Văn Chương,28/09/2016, 30m2
2 triệu/tháng, Quận Hai Bà Trưng, Phường Đống Mác,27/09/2016, 15m2
1.5 triệu/tháng, Quận Ba Đình, Phường Giảng Võ,27/09/2016, 15m2
3 triệu/tháng, Quận Hai Bà Trưng, Phường Trương Định,27/09/2016, 42m2
1.2 triệu/tháng, Quận Đống Đa,Địa chỉ: Chùa Bộc,27/09/2016, 18m2
1.4 triệu/tháng, Quận Đống Đa,Địa chỉ: Tôn Thất Tùng,27/09/2016, 26m2
1 triệu/tháng, Huyện Từ Liêm, Xã Đông Ngạc,26/09/2016, 14m2
1.5 triệu/tháng, Hai Bà Trưng, Vĩnh Tuy,26/09/2016, 12m2
2 triệu/tháng, Quận Long Biên, Phường Phúc Đồng,26/09/2016, 30m2
2.9 triệu/tháng, Quận Đống Đa, Phường Hàng Bột,25/09/2016, 29m2
5 triệu/tháng, Quận Hoàng Mai, Phường Tân Mai,24/09/2016, 35m2
1 triệu/tháng, Quận Thanh Xuân, Phường Phương Liệt,23/09/2016, 16m2
1.7 triệu/tháng, Huyện Từ Liêm, Phường Phú Diễn,23/09/2016, 15m2
2.5 triệu/tháng, Quận Ba Đình, Phường Cống Vị,27/08/2016, 22m2
1.5 triệu/tháng, Huyện Từ Liêm, Xã Đông Ngạc,26/08/2016, 17m2
1.5 triệu/tháng, Quận Hoàng Mai, Phường Tương Mai,26/08/2016, 12m2
Thỏa thuận, Quận Long Biên,Địa chỉ: Phường Thạch Bàn,25/08/2016, 25m2
2.7 triệu/tháng, Quận Tây Hồ, Phường Xuân La,24/08/2016, 18m2
3 triệu/tháng, Quận Long Biên, Phường Bồ Đề,24/08/2016, 30m2
2.5 triệu/tháng, Quận Long Biên, Phường Bồ Đề,24/08/2016, 30m2
2.6 triệu/tháng, Quận Đống Đa, Phường Nam Đồng,18/08/2016, 25m2
Thỏa thuận, Huyện Từ Liêm, Phường Đức Thắng,16/08/2016, 16m2
1.2 triệu/tháng, Quận Hoàng Mai, Phường Mai Động,15/08/2016, 12m2
1 triệu/tháng, Huyện Thường Tín,Địa chỉ: Cao đẳng Truyền Hình,15/08/2016, 18m2
1.8 triệu/tháng, Quận Ba Đình, Phường Giảng Võ,14/08/2016, 16m2
1.5 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,14/08/2016, 15m2
1.2 triệu/tháng, Quận Hà Đông, Phường Kiến Hưng,14/08/2016, 27m2
2.2 triệu/tháng, Quận Nam Từ Liêm, Xã Mỹ Đình,13/08/2016, 20m2
2 triệu/tháng, Quận Hai Bà Trưng, Phường Trương Định,13/08/2016, 15m2
1.5 triệu/tháng, Quận Hai Bà Trưng, Phường Bách Khoa,13/08/2016, 15m2
500.000 đồng/tháng, Quận Hà Đông, Phường Phú Lãm,13/08/2016, 12m2
1.9 triệu/tháng, Quận Hai Bà Trưng,Địa chỉ: Hoàng Mai,12/8/2016, 17m2
2.3 triệu/tháng, Quận Ba Đình, Phường Cống Vị,11/8/2016, 22m2
2.3 triệu/tháng, Quận Đống Đa, Phường Trung Liệt,11/8/2016, 20m2
2 triệu/tháng, Quận Đống Đa,Địa chỉ: Số 14 Thịnh Quang,10/8/2016, 20m2
2 triệu/tháng, Quận Long Biên, Phường Cự Khối,10/8/2016, 25m2
3.6 triệu/tháng, Quận Cầu Giấy, đường Cầu Giấy,10/8/2016, 28m2
Thỏa thuận, Quận Thanh Xuân, Phường Nhân Chính,10/8/2016, 25m2
3.2 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Văn Thụ,9/8/2016, 32m2
2.2 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,9/8/2016, 30m2
2 triệu/tháng, Quận Hai Bà Trưng, Phường Minh Khai,9/8/2016, 25m2
2.5 triệu/tháng, Quận Hai Bà Trưng, Phường Vĩnh Tuy,9/8/2016, 20m2
2.5 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Mai,8/8/2016, 20m2
1 triệu/tháng, Từ Liêm,Địa chỉ: Học Viện Tài Chính,8/8/2016, 25m2
Thỏa thuận, Huyện Từ Liêm,Địa chỉ: 32,8/8/2016, 34m2
3 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,8/8/2016, 30m2
600.000 đồng/tháng, Huyện Từ Liêm, Phường Đức Thắng,7/8/2016, 12m2
Thỏa thuận, Quận Thanh Xuân,Địa chỉ: Phòng 107B - E11 -Phường Thanh Xuân Bắc,7/8/2016, 18m2
2.25 triệu/tháng, Quận Hoàng Mai, Phường Vĩnh Hưng,7/8/2016, 25m2
1.6 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,6/8/2016, 17m2
2.2 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,6/8/2016, 30m2
2.5 triệu/tháng, Quận Đống Đa, Phường Ô Chợ Dừa,6/8/2016, 20m2
3.8 triệu/tháng, Quận Đống Đa,Địa chỉ: Văn Chương,6/8/2016, 30m2
25 triệu/tháng, Quận Hoàng Mai, Phường Định Công,5/8/2016, 123m2
Thỏa thuận, phường Mộ Lao,Địa chỉ: SN 156 đường Thanh Bình,5/8/2016, 15m2
3 triệu/tháng, Quận Hoàng Mai, Phường Tương Mai,4/8/2016, 56m2
750.000 đồng/tháng, Huyện Gia Lâm,Địa chỉ: Số 60 đường Yên Thường,4/8/2016, 16m2
1.6 triệu/tháng, Quận Hà Đông, Phường Hà Cầu,3/8/2016, 20m2
1.3 triệu/tháng, Quận Hai Bà Trưng,Địa chỉ: Phường Minh Khai,1/8/2016, 13m2
1.2 triệu/tháng, Đống Đa,Địa chỉ: 210A Trường Chinh,27/07/2016, 12m2
Thỏa thuận, Quận Đống Đa, Phường Quốc Tử Giám,27/07/2016, 35m2
2 triệu/tháng, Quận Tây Hồ, Phường Bưởi,26/07/2016, 30m2
1.8 triệu/tháng, Quận Ba Đình, Phường Đội Cấn,26/07/2016, 21m2
2.8 triệu/tháng, Quận Đống Đa, Phường Trung Liệt,26/07/2016, 20m2
1 triệu/tháng, Quận Hà Đông, Phường Hà Cầu,22/07/2016, 13m2
1.8 triệu/tháng, Huyện Nam Từ Liêm, phố Mễ Trì Hạ,22/07/2016, 20m2
1.8 triệu/tháng, Quận Cầu Giấy,Địa chỉ: Phường Yên Hòa,21/07/2016, 35m2
1.5 triệu/tháng, Quận Hoàng Mai,Địa chỉ: Số nhà 57 ngách 11 ngõ 107 Vĩnh Hưng,21/07/2016, 15m2
7.5 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Mai,21/07/2016, 75m2
1.8 triệu/tháng, Quận Hoàn Kiếm, Phường Cửa Đông,14/07/2016, 15m2
Thỏa thuận, Quận Bắc Từ Liêm, Phường Đức Thắng,13/07/2016, 20m2
2.6 triệu/tháng, Quận Hai Bà Trưng, Phường Bạch Đằng,13/07/2016, 28m2
2.5 triệu/tháng, Quận Cầu Giấy, Phường Mai Dịch,7/7/2016, 25m2
2.6 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,31/03/2020, 20m2
2 triệu/tháng, Quận Đống Đa, Phường Trung Liệt,29/03/2020, 15m2
1.7 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,29/03/2020, 10m2
2.5 triệu/tháng, Quận Bắc Từ Liêm, Phường Phúc Diễn,28/03/2020, 30m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Thanh Trì,28/03/2020, 30m2
1.2 triệu/tháng, Quận Hoàng Mai, Phường Tân Mai,28/03/2020, 20m2
2.4 triệu/tháng, Quận Bắc Từ Liêm, Phường Cổ Nhuế 2,27/03/2020, 25m2
1.4 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mỹ Đình 1,27/03/2020, 20m2
1 triệu/tháng, Quận Long Biên, Phường Ngọc Thụy,26/03/2020, 10m2
1.7 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,25/03/2020, 15m2
2.2 triệu/tháng, Quận Hoàng Mai, Phường Mai Động,25/03/2020, 18m2
3.5 triệu/tháng, Quận Cầu Giấy,Địa chỉ: Phường Yên Hòa,25/03/2020, 30m2
2.3 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,24/03/2020, 30m2
3 triệu/tháng, Quận Đống Đa, Phường Khương Thượng,24/03/2020, 45m2
1.7 triệu/tháng, Quận Cầu Giấy, Phường Quan Hoa,24/03/2020, 15m2
3.4 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,23/03/2020, 28m2
2 triệu/tháng, Quận Hoàng Mai, Phường Tân Mai,21/03/2020, 20m2
1.7 triệu/tháng, Quận Thanh Xuân, Phường Khương Đình,8/3/2020, 20m2
2 triệu/tháng, Quận Ba Đình, Phường Đội Cấn,8/3/2020, 10m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Định Công,7/3/2020, 30m2
3.3 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Phú Đô,6/3/2020, 25m2
2.3 triệu/tháng, Quận Thanh Xuân, Phường Khương Trung,6/3/2020, 16m2
4.2 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Liệt,5/3/2020, 35m2
4 triệu/tháng, Quận Hà Đông,Địa chỉ: Phường Mỗ Lao,5/3/2020, 35m2
3 triệu/tháng, Quận Đống Đa, Phường Thịnh Quang,5/3/2020, 20m2
2.3 triệu/tháng, Quận Đống Đa, Phường Láng Thượng,5/3/2020, 16m2
5.5 triệu/tháng, Quận Cầu Giấy, Phường Trung Hòa,4/3/2020, 35m2
3 triệu/tháng, Quận Hai Bà Trưng, Phường Vĩnh Tuy,4/3/2020, 19m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Lĩnh Nam,4/3/2020, 20m2
2.7 triệu/tháng, Quận Hoàng Mai, Phường Lĩnh Nam,4/3/2020, 30m2
2.2 triệu/tháng, Quận Hoàng Mai, Phường Hoàng Văn Thụ,3/3/2020, 18m2
4 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,29/02/2020, 45m2
1 triệu/tháng, Quận Bắc Từ Liêm, Phường Phú Diễn,29/02/2020, 17m2
2.5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,29/02/2020, 30m2
2 triệu/tháng, Quận Cầu Giấy, Phường Nghĩa Tân,28/02/2020, 20m2
4.5 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mỹ Đình 2,28/02/2020, 39m2
1.6 triệu/tháng, Huyện Thanh Trì, Xã Ngọc Hồi,27/02/2020, 25m2
2 triệu/tháng, Quận Hà Đông, Phường Phú La,27/02/2020, 20m2
5.5 triệu/tháng, Quận Ba Đình, Phường Ngọc Khánh,27/02/2020, 25m2
3.2 triệu/tháng, Quận Bắc Từ Liêm, Phường Xuân Đỉnh,27/02/2020, 30m2
1.2 triệu/tháng, Huyện Đông Anh,Địa chỉ: Xã Vĩnh Ngọc,26/02/2020, 25m2
5.5 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,26/02/2020, 40m2
2.5 triệu/tháng, Quận Thanh Xuân, Phường Thượng Đình,26/02/2020, 18m2
1 triệu/tháng, Quận Hoàng Mai, Phường Trần Phú,26/02/2020, 14m2
1.3 triệu/tháng, Quận Đống Đa, Phường Khâm Thiên,26/02/2020, 9m2
4 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,26/02/2020, 40m2
2.6 triệu/tháng, Quận Nam Từ Liêm,Địa chỉ: Phường Mễ Trì,25/02/2020, 25m2
4.2 triệu/tháng, Quận Hà Đông, Phường Mỗ Lao,25/02/2020, 40m2
4 triệu/tháng, Quận Tây Hồ, Phường Tứ Liên,24/02/2020, 25m2
2.5 triệu/tháng, Quận Cầu Giấy, Phường Yên Hòa,24/02/2020, 30m2
3.5 triệu/tháng, Quận Thanh Xuân, Phường Phương Liệt,24/02/2020, 20m2
2.2 triệu/tháng, Quận Hai Bà Trưng, Phường Thanh Lương,24/02/2020, 20m2
4.3 triệu/tháng, Quận Cầu Giấy, Phường Dịch Vọng,23/02/2020, 40m2
3.9 triệu/tháng, Quận Hà Đông, Phường La Khê,23/02/2020, 30m2
2.5 triệu/tháng, Quận Hai Bà Trưng, Phường Thanh Lương,23/02/2020, 20m2
2.3 triệu/tháng, Quận Hoàng Mai, Phường Định Công,22/02/2020, 25m2
2.5 triệu/tháng, Quận Hoàng Mai, Phường Thịnh Liệt,22/02/2020, 20m2
